log10eta	R0	mean_logL	sim_no
-3.399999999999996	4.0	-30.844010986162573	10
-3.1999999999999957	1.0	-80.63709573019301	10
-3.1999999999999957	1.1	-73.41755395956913	10
-3.1999999999999957	1.2	-62.968865472493256	10
-3.1999999999999957	1.3	-56.97971451928487	10
-3.1999999999999957	1.4	-52.863049753396055	10
-3.1999999999999957	1.5	-44.278464273389986	10
-3.1999999999999957	1.6	-44.874663190882025	10
-3.1999999999999957	1.7	-35.79352124659888	10
-3.1999999999999957	1.8	-35.81079067627708	10
-3.1999999999999957	1.9	-32.91684580550135	10
-3.1999999999999957	2.0	-33.549606038873605	10
-3.1999999999999957	2.1	-31.851179632880058	10
-3.1999999999999957	2.2	-31.269504980841084	10
-3.1999999999999957	2.3	-30.6854894467722	10
-3.1999999999999957	2.4	-30.470499571966588	10
-3.1999999999999957	2.5	-29.999233386135053	10
-3.1999999999999957	2.6	-29.71939305046588	10
-3.1999999999999957	2.7	-29.498570127405788	10
-3.1999999999999957	2.8	-29.504318907137268	10
-3.1999999999999957	2.9	-29.31432862712959	10
-3.1999999999999957	3.0	-29.11178140865865	10
-3.1999999999999957	3.1	-29.136460361018727	10
-3.1999999999999957	3.2	-29.275196478793312	10
-3.1999999999999957	3.3	-29.31409479995287	10
-3.1999999999999957	3.4	-29.504510682112276	10
-3.1999999999999957	3.5	-29.487834186697476	10
-3.1999999999999957	3.6	-30.902796535687024	10
-3.1999999999999957	3.7	-30.53258873935074	10
-3.1999999999999957	3.8	-30.266187568488668	10
-3.1999999999999957	3.9	-30.37575910681208	10
-3.1999999999999957	4.0	-30.551026924915277	10
-2.9999999999999956	1.0	-76.70256089864974	10
-2.9999999999999956	1.1	-71.24094720271673	10
-2.9999999999999956	1.2	-67.61154937809377	10
-2.9999999999999956	1.3	-62.0750257467199	10
-2.9999999999999956	1.4	-51.59702277064711	10
-2.9999999999999956	1.5	-44.79987624342392	10
-2.9999999999999956	1.6	-41.066507131760666	10
-2.9999999999999956	1.7	-35.56309606030266	10
-2.9999999999999956	1.8	-35.09827388510071	10
-2.9999999999999956	1.9	-34.831715287289775	10
-2.9999999999999956	2.0	-32.02530548153988	10
-2.9999999999999956	2.1	-33.01272272445806	10
-2.9999999999999956	2.2	-30.506439824771746	10
-2.9999999999999956	2.3	-30.438819795028216	10
-2.9999999999999956	2.4	-29.95985385361895	10
-2.9999999999999956	2.5	-29.949940216423187	10
-2.9999999999999956	2.6	-29.860384057228657	10
-2.9999999999999956	2.7	-29.26958887614972	10
-2.9999999999999956	2.8	-29.206512213184162	10
-2.9999999999999956	2.9	-29.368151202440195	10
-2.9999999999999956	3.0	-28.838667070638756	10
-2.9999999999999956	3.1	-29.205108856839747	10
-2.9999999999999956	3.2	-29.120437451651668	10
-2.9999999999999956	3.3	-29.24130918354955	10
-2.9999999999999956	3.4	-29.78840823543235	10
-2.9999999999999956	3.5	-30.004168698175015	10
-2.9999999999999956	3.6	-29.76143714925609	10
-2.9999999999999956	3.7	-30.57118488741684	10
-2.9999999999999956	3.8	-31.249749630441777	10
-2.9999999999999956	3.9	-31.71246665022563	10
-2.9999999999999956	4.0	-32.87429674533648	10
-2.7999999999999954	1.0	-82.58375896543268	10
-2.7999999999999954	1.1	-72.98285563315956	10
-2.7999999999999954	1.2	-62.36682958961917	10
-2.7999999999999954	1.3	-58.99220808415566	10
-2.7999999999999954	1.4	-49.813923142245514	10
-2.7999999999999954	1.5	-46.071528648918175	10
-2.7999999999999954	1.6	-42.59994395465297	10
-2.7999999999999954	1.7	-39.2545574849084	10
-2.7999999999999954	1.8	-33.95027556399708	10
-2.7999999999999954	1.9	-33.62250165036265	10
-2.7999999999999954	2.0	-32.06293456742726	10
-2.7999999999999954	2.1	-31.51346473147631	10
-2.7999999999999954	2.2	-30.722519898820725	10
-2.7999999999999954	2.3	-30.45014405721934	10
-2.7999999999999954	2.4	-30.34172266263631	10
-2.7999999999999954	2.5	-29.659343586752506	10
-2.7999999999999954	2.6	-29.11749633064423	10
-2.7999999999999954	2.7	-29.08124206071607	10
-2.7999999999999954	2.8	-28.99126713335944	10
-2.7999999999999954	2.9	-28.829174401893233	10
-2.7999999999999954	3.0	-28.874419392796504	10
-2.7999999999999954	3.1	-28.86812707479428	10
-2.7999999999999954	3.2	-29.627882167586097	10
-2.7999999999999954	3.3	-29.936493716037006	10
-2.7999999999999954	3.4	-30.036485956413202	10
-2.7999999999999954	3.5	-31.195167117761105	10
-2.7999999999999954	3.6	-31.825637213673055	10
-2.7999999999999954	3.7	-31.997510614604682	10
-2.7999999999999954	3.8	-33.99569228452124	10
-2.7999999999999954	3.9	-34.158019354484644	10
-2.7999999999999954	4.0	-35.98253063218585	10
-2.599999999999995	1.0	-85.18008488629009	10
-2.599999999999995	1.1	-74.77376314474283	10
-2.599999999999995	1.2	-68.23896463809487	10
-2.599999999999995	1.3	-56.01303240852195	10
-2.599999999999995	1.4	-52.88715145393307	10
-2.599999999999995	1.5	-45.98765835919064	10
-2.599999999999995	1.6	-41.41388504250953	10
-2.599999999999995	1.7	-38.15197060568732	10
-2.599999999999995	1.8	-36.67449574018342	10
-2.599999999999995	1.9	-34.73906854958905	10
-2.599999999999995	2.0	-32.74139119831217	10
-2.599999999999995	2.1	-31.723809570438608	10
-2.599999999999995	2.2	-30.53873005235652	10
-2.599999999999995	2.3	-29.933331660324797	10
-2.599999999999995	2.4	-29.700102237802447	10
-2.599999999999995	2.5	-29.063998672652975	10
-2.599999999999995	2.6	-28.820425696791546	10
-2.599999999999995	2.7	-28.72150587805613	10
-2.599999999999995	2.8	-28.80032591132841	10
-2.599999999999995	2.9	-28.90822305212625	10
-2.599999999999995	3.0	-29.145162188213313	10
-2.599999999999995	3.1	-29.53867084431703	10
-2.599999999999995	3.2	-30.20078464672064	10
-2.599999999999995	3.3	-30.868959940770356	10
-2.599999999999995	3.4	-31.782043441353654	10
-2.599999999999995	3.5	-33.44883826355171	10
-2.599999999999995	3.6	-33.18918221021496	10
-2.599999999999995	3.7	-35.744302199937216	10
-2.599999999999995	3.8	-37.22729178967034	10
-2.599999999999995	3.9	-38.802817546543665	10
-2.599999999999995	4.0	-41.012926475433076	10
-2.399999999999995	1.0	-82.45887985365151	10
-2.399999999999995	1.1	-79.36806562723004	10
-2.399999999999995	1.2	-68.35058888350943	10
-2.399999999999995	1.3	-62.21148533085973	10
-2.399999999999995	1.4	-54.85212656742834	10
-2.399999999999995	1.5	-48.93782392129066	10
-2.399999999999995	1.6	-43.411774996573115	10
-2.399999999999995	1.7	-39.565047128679474	10
-2.399999999999995	1.8	-36.07108422701875	10
-2.399999999999995	1.9	-34.43705114069233	10
-2.399999999999995	2.0	-32.61920712024157	10
-2.399999999999995	2.1	-31.40442384396286	10
-2.399999999999995	2.2	-30.10067153301402	10
-2.399999999999995	2.3	-29.545108198744135	10
-2.399999999999995	2.4	-29.288705679682106	10
-2.399999999999995	2.5	-28.724835490478608	10
-2.399999999999995	2.6	-28.69750295048336	10
-2.399999999999995	2.7	-28.77343264760436	10
-2.399999999999995	2.8	-28.862732112733738	10
-2.399999999999995	2.9	-29.005390039679604	10
-2.399999999999995	3.0	-29.717193740730806	10
-2.399999999999995	3.1	-31.02206909788574	10
-2.399999999999995	3.2	-31.846264409675097	10
-2.399999999999995	3.3	-31.876747634259836	10
-2.399999999999995	3.4	-33.853095823223484	10
-2.399999999999995	3.5	-36.467001698831794	10
-2.399999999999995	3.6	-38.16457091707217	10
-2.399999999999995	3.7	-39.05377053908846	10
-2.399999999999995	3.8	-43.807628905777456	10
-2.399999999999995	3.9	-46.6973128209098	10
-2.399999999999995	4.0	-50.91381842613754	10
-2.199999999999995	1.0	-87.06792124795896	10
-2.199999999999995	1.1	-77.29969107248486	10
-2.199999999999995	1.2	-70.76673621288249	10
-2.199999999999995	1.3	-64.31299301974265	10
-2.199999999999995	1.4	-56.11672943553761	10
-2.199999999999995	1.5	-50.7170097644232	10
-2.199999999999995	1.6	-44.63765743993956	10
-2.199999999999995	1.7	-40.03524049690218	10
-2.199999999999995	1.8	-36.62516315735094	10
-2.199999999999995	1.9	-34.69315694789273	10
-2.199999999999995	2.0	-32.505445962373855	10
-2.199999999999995	2.1	-31.252546868075207	10
-2.199999999999995	2.2	-30.11714787855545	10
-2.199999999999995	2.3	-29.423349077131082	10
-2.199999999999995	2.4	-28.894046008790546	10
-2.199999999999995	2.5	-28.635701563760414	10
-2.199999999999995	2.6	-28.708473304333147	10
-2.199999999999995	2.7	-28.90335360403275	10
-2.199999999999995	2.8	-29.145267169789207	10
-2.199999999999995	2.9	-29.97125617895032	10
-2.199999999999995	3.0	-30.826661687252784	10
-2.199999999999995	3.1	-32.1666272166142	10
-2.199999999999995	3.2	-33.493924300497156	10
-2.199999999999995	3.3	-35.90574335334929	10
-2.199999999999995	3.4	-38.19871295730958	10
-2.199999999999995	3.5	-42.05369608179236	10
-2.199999999999995	3.6	-44.736964897629136	10
-2.199999999999995	3.7	-46.483398415062766	10
-2.199999999999995	3.8	-52.00844101130891	10
-2.199999999999995	3.9	-55.53983198005257	10
-2.199999999999995	4.0	-60.66950655586679	10
-1.9999999999999947	1.0	-89.47582700762297	10
-1.9999999999999947	1.1	-79.73530842857195	10
-1.9999999999999947	1.2	-71.48489092924933	10
-1.9999999999999947	1.3	-67.23943835891316	10
-1.9999999999999947	1.4	-58.93865257012493	10
-1.9999999999999947	1.5	-51.669222353831266	10
-1.9999999999999947	1.6	-42.947558357834026	10
-1.9999999999999947	1.7	-41.34945772393722	10
-1.9999999999999947	1.8	-38.0958362376001	10
-1.9999999999999947	1.9	-34.55173802746029	10
-1.9999999999999947	2.0	-32.806532514536535	10
-1.9999999999999947	2.1	-31.02415065664194	10
-1.9999999999999947	2.2	-29.99642906693299	10
-1.9999999999999947	2.3	-29.230710389079047	10
-1.9999999999999947	2.4	-28.72349550890757	10
-1.9999999999999947	2.5	-28.64161601909178	10
-1.9999999999999947	2.6	-28.88422738043933	10
-1.9999999999999947	2.7	-29.209312973021326	10
-1.9999999999999947	2.8	-30.215190762755913	10
-1.9999999999999947	2.9	-31.586532114629712	10
-1.9999999999999947	3.0	-33.45501600246125	10
-1.9999999999999947	3.1	-35.5274310212548	10
-1.9999999999999947	3.2	-37.648933723023774	10
-1.9999999999999947	3.3	-39.536400552335486	10
-1.9999999999999947	3.4	-44.025766975625636	10
-1.9999999999999947	3.5	-47.06358513366034	10
-1.9999999999999947	3.6	-52.86087750299254	10
-1.9999999999999947	3.7	-60.721586826245584	9
-1.9999999999999947	3.8	-64.79450406422522	7
-1.9999999999999947	3.9	-66.94755129984694	2
-1.9999999999999947	4.0	-77.8021614193579	1
