# t	S	E	I_l	I_h	R
8.800000000000636646e+01	4.262600000000000000e+04	1.356000000000000000e+03	2.314000000000000000e+03	1.470000000000000000e+02	5.355700000000000000e+04
8.810000000000636078e+01	4.257300000000000000e+04	1.327000000000000000e+03	2.321000000000000000e+03	1.530000000000000000e+02	5.362600000000000000e+04
8.820000000000635509e+01	4.251900000000000000e+04	1.320000000000000000e+03	2.300000000000000000e+03	1.510000000000000000e+02	5.371000000000000000e+04
8.830000000000634941e+01	4.244400000000000000e+04	1.336000000000000000e+03	2.289000000000000000e+03	1.460000000000000000e+02	5.378500000000000000e+04
8.840000000000634373e+01	4.238500000000000000e+04	1.325000000000000000e+03	2.280000000000000000e+03	1.420000000000000000e+02	5.386800000000000000e+04
8.850000000000633804e+01	4.233400000000000000e+04	1.321000000000000000e+03	2.247000000000000000e+03	1.380000000000000000e+02	5.396000000000000000e+04
8.860000000000633236e+01	4.228800000000000000e+04	1.291000000000000000e+03	2.244000000000000000e+03	1.370000000000000000e+02	5.404000000000000000e+04
8.870000000000632667e+01	4.222600000000000000e+04	1.276000000000000000e+03	2.235000000000000000e+03	1.410000000000000000e+02	5.412200000000000000e+04
8.880000000000632099e+01	4.217000000000000000e+04	1.251000000000000000e+03	2.238000000000000000e+03	1.410000000000000000e+02	5.420000000000000000e+04
8.890000000000631530e+01	4.212100000000000000e+04	1.236000000000000000e+03	2.215000000000000000e+03	1.390000000000000000e+02	5.428900000000000000e+04
8.900000000000630962e+01	4.207600000000000000e+04	1.215000000000000000e+03	2.196000000000000000e+03	1.390000000000000000e+02	5.437400000000000000e+04
8.910000000000630394e+01	4.202300000000000000e+04	1.194000000000000000e+03	2.187000000000000000e+03	1.370000000000000000e+02	5.445900000000000000e+04
8.920000000000629825e+01	4.197200000000000000e+04	1.181000000000000000e+03	2.167000000000000000e+03	1.320000000000000000e+02	5.454800000000000000e+04
8.930000000000629257e+01	4.192300000000000000e+04	1.176000000000000000e+03	2.147000000000000000e+03	1.320000000000000000e+02	5.462200000000000000e+04
8.940000000000628688e+01	4.186700000000000000e+04	1.171000000000000000e+03	2.109000000000000000e+03	1.410000000000000000e+02	5.471200000000000000e+04
8.950000000000628120e+01	4.181000000000000000e+04	1.176000000000000000e+03	2.091000000000000000e+03	1.390000000000000000e+02	5.478400000000000000e+04
8.960000000000627551e+01	4.175900000000000000e+04	1.175000000000000000e+03	2.086000000000000000e+03	1.360000000000000000e+02	5.484400000000000000e+04
8.970000000000626983e+01	4.170400000000000000e+04	1.169000000000000000e+03	2.087000000000000000e+03	1.330000000000000000e+02	5.490700000000000000e+04
8.980000000000626414e+01	4.166000000000000000e+04	1.153000000000000000e+03	2.053000000000000000e+03	1.350000000000000000e+02	5.499900000000000000e+04
8.990000000000625846e+01	4.161200000000000000e+04	1.146000000000000000e+03	2.050000000000000000e+03	1.270000000000000000e+02	5.506500000000000000e+04
9.000000000000625278e+01	4.156500000000000000e+04	1.139000000000000000e+03	2.020000000000000000e+03	1.270000000000000000e+02	5.514900000000000000e+04
9.010000000000624709e+01	4.152500000000000000e+04	1.111000000000000000e+03	2.016000000000000000e+03	1.280000000000000000e+02	5.522000000000000000e+04
9.020000000000624141e+01	4.147100000000000000e+04	1.122000000000000000e+03	1.995000000000000000e+03	1.260000000000000000e+02	5.528600000000000000e+04
9.030000000000623572e+01	4.141800000000000000e+04	1.119000000000000000e+03	1.972000000000000000e+03	1.270000000000000000e+02	5.536400000000000000e+04
9.040000000000623004e+01	4.136000000000000000e+04	1.127000000000000000e+03	1.944000000000000000e+03	1.240000000000000000e+02	5.544500000000000000e+04
9.050000000000622435e+01	4.131600000000000000e+04	1.122000000000000000e+03	1.939000000000000000e+03	1.230000000000000000e+02	5.550000000000000000e+04
9.060000000000621867e+01	4.126600000000000000e+04	1.117000000000000000e+03	1.930000000000000000e+03	1.160000000000000000e+02	5.557100000000000000e+04
9.070000000000621299e+01	4.122200000000000000e+04	1.121000000000000000e+03	1.909000000000000000e+03	1.130000000000000000e+02	5.563500000000000000e+04
9.080000000000620730e+01	4.117600000000000000e+04	1.111000000000000000e+03	1.905000000000000000e+03	1.150000000000000000e+02	5.569300000000000000e+04
9.090000000000620162e+01	4.112800000000000000e+04	1.107000000000000000e+03	1.885000000000000000e+03	1.150000000000000000e+02	5.576500000000000000e+04
9.100000000000619593e+01	4.109000000000000000e+04	1.081000000000000000e+03	1.867000000000000000e+03	1.210000000000000000e+02	5.584100000000000000e+04
9.110000000000619025e+01	4.104800000000000000e+04	1.066000000000000000e+03	1.842000000000000000e+03	1.210000000000000000e+02	5.592300000000000000e+04
9.120000000000618456e+01	4.100600000000000000e+04	1.055000000000000000e+03	1.813000000000000000e+03	1.190000000000000000e+02	5.600700000000000000e+04
9.130000000000617888e+01	4.096100000000000000e+04	1.043000000000000000e+03	1.811000000000000000e+03	1.230000000000000000e+02	5.606200000000000000e+04
9.140000000000617320e+01	4.091700000000000000e+04	1.028000000000000000e+03	1.812000000000000000e+03	1.230000000000000000e+02	5.612000000000000000e+04
9.150000000000616751e+01	4.087100000000000000e+04	1.020000000000000000e+03	1.791000000000000000e+03	1.200000000000000000e+02	5.619800000000000000e+04
9.160000000000616183e+01	4.082400000000000000e+04	1.002000000000000000e+03	1.806000000000000000e+03	1.190000000000000000e+02	5.624900000000000000e+04
9.170000000000615614e+01	4.078200000000000000e+04	9.870000000000000000e+02	1.798000000000000000e+03	1.230000000000000000e+02	5.631000000000000000e+04
9.180000000000615046e+01	4.074100000000000000e+04	9.790000000000000000e+02	1.795000000000000000e+03	1.170000000000000000e+02	5.636800000000000000e+04
9.190000000000614477e+01	4.070800000000000000e+04	9.640000000000000000e+02	1.784000000000000000e+03	1.170000000000000000e+02	5.642700000000000000e+04
9.200000000000613909e+01	4.066900000000000000e+04	9.510000000000000000e+02	1.763000000000000000e+03	1.200000000000000000e+02	5.649700000000000000e+04
9.210000000000613340e+01	4.061800000000000000e+04	9.560000000000000000e+02	1.735000000000000000e+03	1.200000000000000000e+02	5.657100000000000000e+04
9.220000000000612772e+01	4.058600000000000000e+04	9.360000000000000000e+02	1.722000000000000000e+03	1.210000000000000000e+02	5.663500000000000000e+04
9.230000000000612204e+01	4.054700000000000000e+04	9.340000000000000000e+02	1.706000000000000000e+03	1.230000000000000000e+02	5.669000000000000000e+04
9.240000000000611635e+01	4.049700000000000000e+04	9.340000000000000000e+02	1.689000000000000000e+03	1.190000000000000000e+02	5.676100000000000000e+04
9.250000000000611067e+01	4.044200000000000000e+04	9.510000000000000000e+02	1.669000000000000000e+03	1.140000000000000000e+02	5.682400000000000000e+04
9.260000000000610498e+01	4.041300000000000000e+04	9.160000000000000000e+02	1.678000000000000000e+03	1.080000000000000000e+02	5.688500000000000000e+04
9.270000000000609930e+01	4.036600000000000000e+04	9.190000000000000000e+02	1.683000000000000000e+03	1.070000000000000000e+02	5.692500000000000000e+04
9.280000000000609361e+01	4.032900000000000000e+04	9.100000000000000000e+02	1.679000000000000000e+03	1.080000000000000000e+02	5.697400000000000000e+04
9.290000000000608793e+01	4.029700000000000000e+04	8.910000000000000000e+02	1.676000000000000000e+03	1.100000000000000000e+02	5.702600000000000000e+04
9.300000000000608225e+01	4.025500000000000000e+04	8.900000000000000000e+02	1.659000000000000000e+03	1.040000000000000000e+02	5.709200000000000000e+04
9.310000000000607656e+01	4.022300000000000000e+04	8.690000000000000000e+02	1.642000000000000000e+03	1.070000000000000000e+02	5.715900000000000000e+04
9.320000000000607088e+01	4.018100000000000000e+04	8.750000000000000000e+02	1.635000000000000000e+03	1.090000000000000000e+02	5.720000000000000000e+04
9.330000000000606519e+01	4.013400000000000000e+04	8.770000000000000000e+02	1.617000000000000000e+03	1.060000000000000000e+02	5.726600000000000000e+04
9.340000000000605951e+01	4.009600000000000000e+04	8.720000000000000000e+02	1.612000000000000000e+03	1.060000000000000000e+02	5.731400000000000000e+04
9.350000000000605382e+01	4.004900000000000000e+04	8.810000000000000000e+02	1.599000000000000000e+03	1.060000000000000000e+02	5.736500000000000000e+04
9.360000000000604814e+01	4.001200000000000000e+04	8.720000000000000000e+02	1.589000000000000000e+03	1.070000000000000000e+02	5.742000000000000000e+04
9.370000000000604246e+01	3.997500000000000000e+04	8.700000000000000000e+02	1.564000000000000000e+03	1.030000000000000000e+02	5.748800000000000000e+04
9.380000000000603677e+01	3.993900000000000000e+04	8.520000000000000000e+02	1.566000000000000000e+03	1.010000000000000000e+02	5.754200000000000000e+04
9.390000000000603109e+01	3.990200000000000000e+04	8.460000000000000000e+02	1.560000000000000000e+03	1.000000000000000000e+02	5.759200000000000000e+04
9.400000000000602540e+01	3.986900000000000000e+04	8.370000000000000000e+02	1.541000000000000000e+03	1.010000000000000000e+02	5.765200000000000000e+04
9.410000000000601972e+01	3.982500000000000000e+04	8.360000000000000000e+02	1.531000000000000000e+03	1.000000000000000000e+02	5.770800000000000000e+04
9.420000000000601403e+01	3.979400000000000000e+04	8.340000000000000000e+02	1.510000000000000000e+03	9.700000000000000000e+01	5.776500000000000000e+04
9.430000000000600835e+01	3.975100000000000000e+04	8.290000000000000000e+02	1.497000000000000000e+03	1.030000000000000000e+02	5.782000000000000000e+04
9.440000000000600267e+01	3.972100000000000000e+04	8.210000000000000000e+02	1.486000000000000000e+03	1.040000000000000000e+02	5.786800000000000000e+04
9.450000000000599698e+01	3.968000000000000000e+04	8.160000000000000000e+02	1.484000000000000000e+03	9.800000000000000000e+01	5.792200000000000000e+04
9.460000000000599130e+01	3.964100000000000000e+04	8.100000000000000000e+02	1.480000000000000000e+03	9.500000000000000000e+01	5.797400000000000000e+04
9.470000000000598561e+01	3.960600000000000000e+04	8.070000000000000000e+02	1.479000000000000000e+03	9.400000000000000000e+01	5.801400000000000000e+04
9.480000000000597993e+01	3.956500000000000000e+04	8.040000000000000000e+02	1.469000000000000000e+03	9.400000000000000000e+01	5.806800000000000000e+04
9.490000000000597424e+01	3.953500000000000000e+04	7.970000000000000000e+02	1.452000000000000000e+03	9.600000000000000000e+01	5.812000000000000000e+04
9.500000000000596856e+01	3.950800000000000000e+04	7.950000000000000000e+02	1.443000000000000000e+03	9.500000000000000000e+01	5.815900000000000000e+04
9.510000000000596287e+01	3.947000000000000000e+04	8.020000000000000000e+02	1.429000000000000000e+03	9.500000000000000000e+01	5.820400000000000000e+04
9.520000000000595719e+01	3.943800000000000000e+04	7.890000000000000000e+02	1.422000000000000000e+03	9.800000000000000000e+01	5.825300000000000000e+04
9.530000000000595151e+01	3.941200000000000000e+04	7.730000000000000000e+02	1.428000000000000000e+03	9.800000000000000000e+01	5.828900000000000000e+04
9.540000000000594582e+01	3.938000000000000000e+04	7.590000000000000000e+02	1.432000000000000000e+03	9.600000000000000000e+01	5.833300000000000000e+04
9.550000000000594014e+01	3.935000000000000000e+04	7.510000000000000000e+02	1.427000000000000000e+03	9.700000000000000000e+01	5.837500000000000000e+04
9.560000000000593445e+01	3.930800000000000000e+04	7.550000000000000000e+02	1.433000000000000000e+03	9.400000000000000000e+01	5.841000000000000000e+04
9.570000000000592877e+01	3.927700000000000000e+04	7.530000000000000000e+02	1.429000000000000000e+03	9.100000000000000000e+01	5.845000000000000000e+04
9.580000000000592308e+01	3.924900000000000000e+04	7.460000000000000000e+02	1.415000000000000000e+03	9.000000000000000000e+01	5.850000000000000000e+04
9.590000000000591740e+01	3.922300000000000000e+04	7.360000000000000000e+02	1.405000000000000000e+03	9.300000000000000000e+01	5.854300000000000000e+04
9.600000000000591172e+01	3.918300000000000000e+04	7.520000000000000000e+02	1.370000000000000000e+03	8.700000000000000000e+01	5.860800000000000000e+04
9.610000000000590603e+01	3.915300000000000000e+04	7.280000000000000000e+02	1.383000000000000000e+03	8.800000000000000000e+01	5.864800000000000000e+04
9.620000000000590035e+01	3.912600000000000000e+04	7.170000000000000000e+02	1.379000000000000000e+03	9.000000000000000000e+01	5.868800000000000000e+04
9.630000000000589466e+01	3.908900000000000000e+04	7.080000000000000000e+02	1.367000000000000000e+03	8.900000000000000000e+01	5.874700000000000000e+04
9.640000000000588898e+01	3.905800000000000000e+04	6.890000000000000000e+02	1.376000000000000000e+03	8.900000000000000000e+01	5.878800000000000000e+04
9.650000000000588329e+01	3.902600000000000000e+04	6.810000000000000000e+02	1.374000000000000000e+03	8.700000000000000000e+01	5.883200000000000000e+04
9.660000000000587761e+01	3.900100000000000000e+04	6.640000000000000000e+02	1.365000000000000000e+03	8.500000000000000000e+01	5.888500000000000000e+04
9.670000000000587193e+01	3.897200000000000000e+04	6.580000000000000000e+02	1.345000000000000000e+03	8.300000000000000000e+01	5.894200000000000000e+04
9.680000000000586624e+01	3.894500000000000000e+04	6.420000000000000000e+02	1.340000000000000000e+03	8.300000000000000000e+01	5.899000000000000000e+04
9.690000000000586056e+01	3.890900000000000000e+04	6.440000000000000000e+02	1.338000000000000000e+03	8.200000000000000000e+01	5.902700000000000000e+04
9.700000000000585487e+01	3.888500000000000000e+04	6.290000000000000000e+02	1.310000000000000000e+03	8.100000000000000000e+01	5.909500000000000000e+04
9.710000000000584919e+01	3.885900000000000000e+04	6.250000000000000000e+02	1.291000000000000000e+03	7.900000000000000000e+01	5.914600000000000000e+04
9.720000000000584350e+01	3.883000000000000000e+04	6.220000000000000000e+02	1.274000000000000000e+03	7.800000000000000000e+01	5.919600000000000000e+04
9.730000000000583782e+01	3.880700000000000000e+04	6.180000000000000000e+02	1.251000000000000000e+03	7.800000000000000000e+01	5.924600000000000000e+04
9.740000000000583213e+01	3.878900000000000000e+04	6.000000000000000000e+02	1.239000000000000000e+03	7.600000000000000000e+01	5.929600000000000000e+04
9.750000000000582645e+01	3.876100000000000000e+04	5.950000000000000000e+02	1.229000000000000000e+03	8.000000000000000000e+01	5.933500000000000000e+04
9.760000000000582077e+01	3.873800000000000000e+04	5.880000000000000000e+02	1.221000000000000000e+03	7.800000000000000000e+01	5.937500000000000000e+04
9.770000000000581508e+01	3.871900000000000000e+04	5.820000000000000000e+02	1.213000000000000000e+03	7.500000000000000000e+01	5.941100000000000000e+04
9.780000000000580940e+01	3.869700000000000000e+04	5.650000000000000000e+02	1.214000000000000000e+03	7.400000000000000000e+01	5.945000000000000000e+04
9.790000000000580371e+01	3.867000000000000000e+04	5.640000000000000000e+02	1.203000000000000000e+03	7.300000000000000000e+01	5.949000000000000000e+04
9.800000000000579803e+01	3.864900000000000000e+04	5.520000000000000000e+02	1.197000000000000000e+03	7.100000000000000000e+01	5.953100000000000000e+04
9.810000000000579234e+01	3.863200000000000000e+04	5.400000000000000000e+02	1.183000000000000000e+03	6.900000000000000000e+01	5.957600000000000000e+04
9.820000000000578666e+01	3.861100000000000000e+04	5.230000000000000000e+02	1.182000000000000000e+03	6.700000000000000000e+01	5.961700000000000000e+04
9.830000000000578098e+01	3.859400000000000000e+04	5.060000000000000000e+02	1.178000000000000000e+03	6.700000000000000000e+01	5.965500000000000000e+04
9.840000000000577529e+01	3.856900000000000000e+04	5.040000000000000000e+02	1.159000000000000000e+03	6.600000000000000000e+01	5.970200000000000000e+04
9.850000000000576961e+01	3.853700000000000000e+04	5.050000000000000000e+02	1.155000000000000000e+03	6.700000000000000000e+01	5.973600000000000000e+04
9.860000000000576392e+01	3.851600000000000000e+04	5.090000000000000000e+02	1.126000000000000000e+03	6.500000000000000000e+01	5.978400000000000000e+04
9.870000000000575824e+01	3.849300000000000000e+04	5.020000000000000000e+02	1.118000000000000000e+03	6.600000000000000000e+01	5.982100000000000000e+04
9.880000000000575255e+01	3.847500000000000000e+04	4.980000000000000000e+02	1.108000000000000000e+03	6.500000000000000000e+01	5.985400000000000000e+04
9.890000000000574687e+01	3.846200000000000000e+04	4.950000000000000000e+02	1.091000000000000000e+03	6.300000000000000000e+01	5.988900000000000000e+04
9.900000000000574119e+01	3.843800000000000000e+04	4.970000000000000000e+02	1.077000000000000000e+03	6.200000000000000000e+01	5.992600000000000000e+04
9.910000000000573550e+01	3.841500000000000000e+04	4.970000000000000000e+02	1.070000000000000000e+03	6.200000000000000000e+01	5.995600000000000000e+04
9.920000000000572982e+01	3.839200000000000000e+04	4.980000000000000000e+02	1.054000000000000000e+03	6.300000000000000000e+01	5.999300000000000000e+04
9.930000000000572413e+01	3.836900000000000000e+04	5.030000000000000000e+02	1.033000000000000000e+03	6.100000000000000000e+01	6.003400000000000000e+04
9.940000000000571845e+01	3.834400000000000000e+04	4.980000000000000000e+02	1.031000000000000000e+03	6.200000000000000000e+01	6.006500000000000000e+04
9.950000000000571276e+01	3.831700000000000000e+04	5.020000000000000000e+02	1.018000000000000000e+03	6.000000000000000000e+01	6.010300000000000000e+04
9.960000000000570708e+01	3.829200000000000000e+04	5.030000000000000000e+02	1.003000000000000000e+03	5.900000000000000000e+01	6.014300000000000000e+04
9.970000000000570139e+01	3.827000000000000000e+04	4.990000000000000000e+02	9.820000000000000000e+02	5.800000000000000000e+01	6.019100000000000000e+04
9.980000000000569571e+01	3.825000000000000000e+04	4.840000000000000000e+02	9.840000000000000000e+02	6.100000000000000000e+01	6.022100000000000000e+04
9.990000000000569003e+01	3.823300000000000000e+04	4.810000000000000000e+02	9.650000000000000000e+02	5.600000000000000000e+01	6.026500000000000000e+04
1.000000000000056843e+02	3.820000000000000000e+04	4.940000000000000000e+02	9.600000000000000000e+02	5.500000000000000000e+01	6.029100000000000000e+04
1.001000000000056787e+02	3.817800000000000000e+04	4.890000000000000000e+02	9.640000000000000000e+02	5.500000000000000000e+01	6.031400000000000000e+04
1.002000000000056730e+02	3.814700000000000000e+04	4.940000000000000000e+02	9.610000000000000000e+02	5.700000000000000000e+01	6.034100000000000000e+04
1.003000000000056673e+02	3.812900000000000000e+04	4.800000000000000000e+02	9.510000000000000000e+02	5.600000000000000000e+01	6.038400000000000000e+04
1.004000000000056616e+02	3.811100000000000000e+04	4.750000000000000000e+02	9.440000000000000000e+02	5.700000000000000000e+01	6.041300000000000000e+04
1.005000000000056559e+02	3.809000000000000000e+04	4.790000000000000000e+02	9.280000000000000000e+02	5.200000000000000000e+01	6.045100000000000000e+04
1.006000000000056502e+02	3.807300000000000000e+04	4.770000000000000000e+02	9.140000000000000000e+02	5.100000000000000000e+01	6.048500000000000000e+04
1.007000000000056446e+02	3.805600000000000000e+04	4.770000000000000000e+02	8.950000000000000000e+02	5.100000000000000000e+01	6.052100000000000000e+04
1.008000000000056389e+02	3.804000000000000000e+04	4.630000000000000000e+02	9.000000000000000000e+02	4.900000000000000000e+01	6.054800000000000000e+04
1.009000000000056332e+02	3.802300000000000000e+04	4.590000000000000000e+02	9.030000000000000000e+02	5.100000000000000000e+01	6.056400000000000000e+04
1.010000000000056275e+02	3.800700000000000000e+04	4.540000000000000000e+02	8.940000000000000000e+02	5.100000000000000000e+01	6.059400000000000000e+04
1.011000000000056218e+02	3.799400000000000000e+04	4.380000000000000000e+02	9.000000000000000000e+02	5.200000000000000000e+01	6.061600000000000000e+04
1.012000000000056161e+02	3.797800000000000000e+04	4.320000000000000000e+02	8.800000000000000000e+02	5.200000000000000000e+01	6.065800000000000000e+04
1.013000000000056104e+02	3.795200000000000000e+04	4.450000000000000000e+02	8.500000000000000000e+02	5.100000000000000000e+01	6.070200000000000000e+04
1.014000000000056048e+02	3.793700000000000000e+04	4.470000000000000000e+02	8.350000000000000000e+02	5.200000000000000000e+01	6.072900000000000000e+04
1.015000000000055991e+02	3.791700000000000000e+04	4.410000000000000000e+02	8.290000000000000000e+02	5.200000000000000000e+01	6.076100000000000000e+04
1.016000000000055934e+02	3.790000000000000000e+04	4.450000000000000000e+02	8.160000000000000000e+02	5.100000000000000000e+01	6.078800000000000000e+04
1.017000000000055877e+02	3.788100000000000000e+04	4.380000000000000000e+02	8.200000000000000000e+02	5.000000000000000000e+01	6.081100000000000000e+04
1.018000000000055820e+02	3.786300000000000000e+04	4.320000000000000000e+02	8.070000000000000000e+02	5.000000000000000000e+01	6.084800000000000000e+04
1.019000000000055763e+02	3.783900000000000000e+04	4.330000000000000000e+02	8.080000000000000000e+02	4.700000000000000000e+01	6.087300000000000000e+04
1.020000000000055707e+02	3.782300000000000000e+04	4.300000000000000000e+02	8.050000000000000000e+02	4.800000000000000000e+01	6.089400000000000000e+04
1.021000000000055650e+02	3.780500000000000000e+04	4.300000000000000000e+02	7.930000000000000000e+02	4.900000000000000000e+01	6.092300000000000000e+04
1.022000000000055593e+02	3.778300000000000000e+04	4.290000000000000000e+02	7.880000000000000000e+02	4.700000000000000000e+01	6.095300000000000000e+04
1.023000000000055536e+02	3.777000000000000000e+04	4.290000000000000000e+02	7.740000000000000000e+02	4.800000000000000000e+01	6.097900000000000000e+04
1.024000000000055479e+02	3.775100000000000000e+04	4.190000000000000000e+02	7.750000000000000000e+02	5.100000000000000000e+01	6.100400000000000000e+04
1.025000000000055422e+02	3.773600000000000000e+04	4.160000000000000000e+02	7.690000000000000000e+02	5.100000000000000000e+01	6.102800000000000000e+04
1.026000000000055365e+02	3.771200000000000000e+04	4.200000000000000000e+02	7.710000000000000000e+02	5.000000000000000000e+01	6.104700000000000000e+04
1.027000000000055309e+02	3.769400000000000000e+04	4.120000000000000000e+02	7.730000000000000000e+02	4.900000000000000000e+01	6.107200000000000000e+04
1.028000000000055252e+02	3.767300000000000000e+04	4.130000000000000000e+02	7.640000000000000000e+02	5.100000000000000000e+01	6.109900000000000000e+04
1.029000000000055195e+02	3.766100000000000000e+04	4.030000000000000000e+02	7.630000000000000000e+02	4.800000000000000000e+01	6.112500000000000000e+04
1.030000000000055138e+02	3.764800000000000000e+04	3.920000000000000000e+02	7.650000000000000000e+02	4.700000000000000000e+01	6.114800000000000000e+04
1.031000000000055081e+02	3.763500000000000000e+04	3.890000000000000000e+02	7.490000000000000000e+02	4.800000000000000000e+01	6.117900000000000000e+04
1.032000000000055024e+02	3.761700000000000000e+04	3.880000000000000000e+02	7.430000000000000000e+02	4.500000000000000000e+01	6.120700000000000000e+04
1.033000000000054968e+02	3.760900000000000000e+04	3.710000000000000000e+02	7.440000000000000000e+02	4.500000000000000000e+01	6.123100000000000000e+04
1.034000000000054911e+02	3.759900000000000000e+04	3.670000000000000000e+02	7.280000000000000000e+02	4.700000000000000000e+01	6.125900000000000000e+04
1.035000000000054854e+02	3.758500000000000000e+04	3.580000000000000000e+02	7.240000000000000000e+02	4.300000000000000000e+01	6.129000000000000000e+04
1.036000000000054797e+02	3.757400000000000000e+04	3.490000000000000000e+02	7.240000000000000000e+02	4.300000000000000000e+01	6.131000000000000000e+04
1.037000000000054740e+02	3.756500000000000000e+04	3.360000000000000000e+02	7.180000000000000000e+02	4.300000000000000000e+01	6.133800000000000000e+04
1.038000000000054683e+02	3.754800000000000000e+04	3.420000000000000000e+02	7.040000000000000000e+02	4.400000000000000000e+01	6.136200000000000000e+04
1.039000000000054627e+02	3.753500000000000000e+04	3.350000000000000000e+02	7.000000000000000000e+02	4.400000000000000000e+01	6.138600000000000000e+04
1.040000000000054570e+02	3.752400000000000000e+04	3.300000000000000000e+02	6.840000000000000000e+02	4.200000000000000000e+01	6.142000000000000000e+04
1.041000000000054513e+02	3.751200000000000000e+04	3.240000000000000000e+02	6.750000000000000000e+02	3.900000000000000000e+01	6.145000000000000000e+04
1.042000000000054456e+02	3.749600000000000000e+04	3.270000000000000000e+02	6.680000000000000000e+02	3.600000000000000000e+01	6.147300000000000000e+04
1.043000000000054399e+02	3.748300000000000000e+04	3.250000000000000000e+02	6.500000000000000000e+02	3.600000000000000000e+01	6.150600000000000000e+04
1.044000000000054342e+02	3.747300000000000000e+04	3.200000000000000000e+02	6.500000000000000000e+02	3.400000000000000000e+01	6.152300000000000000e+04
1.045000000000054285e+02	3.745600000000000000e+04	3.220000000000000000e+02	6.390000000000000000e+02	3.400000000000000000e+01	6.154900000000000000e+04
1.046000000000054229e+02	3.744200000000000000e+04	3.180000000000000000e+02	6.350000000000000000e+02	3.400000000000000000e+01	6.157100000000000000e+04
1.047000000000054172e+02	3.742900000000000000e+04	3.180000000000000000e+02	6.210000000000000000e+02	3.300000000000000000e+01	6.159900000000000000e+04
1.048000000000054115e+02	3.741400000000000000e+04	3.200000000000000000e+02	6.160000000000000000e+02	3.400000000000000000e+01	6.161600000000000000e+04
1.049000000000054058e+02	3.740100000000000000e+04	3.170000000000000000e+02	6.220000000000000000e+02	3.300000000000000000e+01	6.162700000000000000e+04
1.050000000000054001e+02	3.738900000000000000e+04	3.150000000000000000e+02	6.070000000000000000e+02	2.900000000000000000e+01	6.166000000000000000e+04
1.051000000000053944e+02	3.737500000000000000e+04	3.110000000000000000e+02	6.040000000000000000e+02	2.800000000000000000e+01	6.168200000000000000e+04
1.052000000000053888e+02	3.736400000000000000e+04	3.050000000000000000e+02	5.930000000000000000e+02	2.800000000000000000e+01	6.171000000000000000e+04
1.053000000000053831e+02	3.735600000000000000e+04	2.960000000000000000e+02	5.900000000000000000e+02	2.700000000000000000e+01	6.173100000000000000e+04
1.054000000000053774e+02	3.734600000000000000e+04	2.880000000000000000e+02	5.760000000000000000e+02	2.800000000000000000e+01	6.176200000000000000e+04
1.055000000000053717e+02	3.733700000000000000e+04	2.780000000000000000e+02	5.730000000000000000e+02	2.900000000000000000e+01	6.178300000000000000e+04
1.056000000000053660e+02	3.732300000000000000e+04	2.800000000000000000e+02	5.620000000000000000e+02	2.600000000000000000e+01	6.180900000000000000e+04
1.057000000000053603e+02	3.731100000000000000e+04	2.770000000000000000e+02	5.610000000000000000e+02	2.400000000000000000e+01	6.182700000000000000e+04
1.058000000000053547e+02	3.730400000000000000e+04	2.730000000000000000e+02	5.580000000000000000e+02	2.400000000000000000e+01	6.184100000000000000e+04
1.059000000000053490e+02	3.729800000000000000e+04	2.650000000000000000e+02	5.550000000000000000e+02	2.300000000000000000e+01	6.185900000000000000e+04
1.060000000000053433e+02	3.729100000000000000e+04	2.640000000000000000e+02	5.260000000000000000e+02	2.500000000000000000e+01	6.189400000000000000e+04
1.061000000000053376e+02	3.728200000000000000e+04	2.630000000000000000e+02	5.190000000000000000e+02	2.300000000000000000e+01	6.191300000000000000e+04
1.062000000000053319e+02	3.727500000000000000e+04	2.530000000000000000e+02	5.180000000000000000e+02	2.400000000000000000e+01	6.193000000000000000e+04
1.063000000000053262e+02	3.726800000000000000e+04	2.500000000000000000e+02	5.120000000000000000e+02	2.400000000000000000e+01	6.194600000000000000e+04
1.064000000000053205e+02	3.725900000000000000e+04	2.500000000000000000e+02	5.060000000000000000e+02	2.400000000000000000e+01	6.196100000000000000e+04
1.065000000000053149e+02	3.724800000000000000e+04	2.470000000000000000e+02	5.000000000000000000e+02	2.300000000000000000e+01	6.198200000000000000e+04
1.066000000000053092e+02	3.723700000000000000e+04	2.460000000000000000e+02	4.980000000000000000e+02	2.600000000000000000e+01	6.199300000000000000e+04
1.067000000000053035e+02	3.722400000000000000e+04	2.420000000000000000e+02	4.900000000000000000e+02	2.400000000000000000e+01	6.202000000000000000e+04
1.068000000000052978e+02	3.721900000000000000e+04	2.410000000000000000e+02	4.790000000000000000e+02	2.400000000000000000e+01	6.203700000000000000e+04
1.069000000000052921e+02	3.721000000000000000e+04	2.380000000000000000e+02	4.750000000000000000e+02	2.300000000000000000e+01	6.205400000000000000e+04
1.070000000000052864e+02	3.720700000000000000e+04	2.300000000000000000e+02	4.720000000000000000e+02	2.300000000000000000e+01	6.206800000000000000e+04
1.071000000000052808e+02	3.719400000000000000e+04	2.330000000000000000e+02	4.650000000000000000e+02	2.300000000000000000e+01	6.208500000000000000e+04
1.072000000000052751e+02	3.718700000000000000e+04	2.310000000000000000e+02	4.600000000000000000e+02	2.100000000000000000e+01	6.210100000000000000e+04
1.073000000000052694e+02	3.718200000000000000e+04	2.170000000000000000e+02	4.620000000000000000e+02	2.300000000000000000e+01	6.211600000000000000e+04
